timestamp,source_ip,pid,cpu_usage,cpu_variance,num_processes,process_creation_rate,memory_usage,page_faults,virtual_memory,file_reads,file_writes,file_deletes,file_renames,file_encryption_rate,unique_extensions,file_entropy,net_bytes_sent,net_bytes_recv,net_connections,dns_queries,external_ips,registry_mods,service_changes,privilege_escalations,shadow_copy_deletes,io_bytes,thread_count,handle_count,api_crypto,api_filesystem,api_network,api_registry,label
2019-05-12 14:32:21,192.168.1.82,1941,79.54,22.74,198,5.16,66.4,246,2000,675,410,8,134,0.9044,33,8.0,8634406,128479,133,47,11,10,6,5,3,4389083,1536,24069,360,2110,442,127,Ransomware
2019-05-12 12:26:40,192.168.1.135,6531,87.03,11.47,178,23.33,72.88,192,3678,657,242,5,235,0.8594,10,7.779,8891130,660812,102,72,33,21,5,5,3,7434199,2356,53434,373,500,100,82,Ransomware
2019-05-12 14:23:26,192.168.1.148,2243,84.81,10.61,193,13.76,78.15,347,3177,546,267,23,212,0.8384,10,7.694,4349644,218000,85,75,33,48,5,10,4,2000000,2442,38576,512,1946,332,87,Ransomware
2019-05-12 14:24:01,192.168.1.166,2280,74.22,9.16,121,9.81,92.47,171,2063,369,527,14,191,0.7391,38,7.825,652365,469562,131,51,36,28,12,8,1,6805798,1736,45642,718,1991,332,44,Ransomware
2019-05-12 09:22:05,192.168.1.157,2621,5.73,0.0,103,1.41,22.17,76,1288,158,53,3,0,0.0285,2,2.896,55679,1000,15,3,5,3,0,0,0,557867,913,21746,4,142,50,19,Benign
2019-05-12 12:36:31,192.168.1.103,1326,95.29,11.38,129,3.0,73.85,257,2533,668,394,6,343,0.8987,32,7.5,6009064,764298,89,54,40,19,7,1,1,10272063,2091,35218,473,1188,285,99,Ransomware
2019-05-12 11:58:57,192.168.1.220,4264,7.91,1.6,94,0.0,63.45,43,2447,50,31,0,0,0.0396,9,3.898,23511,191685,12,2,2,3,0,0,0,394971,958,17231,4,263,58,7,Benign
2019-05-12 13:38:00,192.168.1.54,5816,74.96,11.31,192,14.57,67.47,274,4156,304,394,18,124,0.8105,25,7.741,7656146,517704,71,54,31,31,9,12,2,4107075,2128,36936,442,1928,341,91,Ransomware
2019-05-12 14:38:05,192.168.1.69,2253,84.23,15.42,207,11.54,88.09,350,4048,354,343,4,362,0.8714,23,7.947,5619891,273683,129,44,31,44,5,1,3,6630848,1901,34251,387,1148,236,84,Ransomware
2019-05-12 09:21:45,192.168.1.223,5915,18.4,6.28,159,1.24,44.14,37,1980,101,25,1,0,0.0,4,4.993,46120,86166,1,3,3,3,0,0,0,575822,1099,13711,18,295,11,15,Benign
2019-05-12 11:27:41,192.168.1.52,7861,11.06,2.24,116,2.34,36.48,61,848,123,82,0,1,0.0053,8,3.85,73651,55880,14,5,0,2,0,0,0,489658,809,17177,0,236,37,0,Benign
2019-05-12 13:16:01,192.168.1.241,2040,78.61,10.94,174,18.0,66.57,404,2000,659,447,7,83,0.8312,32,7.826,3164904,517780,99,15,17,33,4,7,3,5432115,2226,40342,753,1209,295,100,Ransomware
2019-05-12 12:55:41,192.168.1.72,6128,84.68,19.85,209,20.48,89.23,396,3354,629,379,12,227,0.8494,30,7.846,5258975,594661,56,36,18,69,2,3,3,2000000,1841,37648,472,1915,383,102,Ransomware
2019-05-12 12:05:12,192.168.1.198,7111,20.12,3.0,115,3.18,36.02,35,1835,111,56,0,0,0.0376,1,2.765,79253,1000,12,3,3,7,0,0,0,641202,948,8656,0,207,69,2,Benign
2019-05-12 12:53:57,192.168.1.162,6557,90.8,13.18,208,3.0,88.25,326,3421,319,455,15,292,0.9437,23,7.616,5647677,658699,30,65,19,32,10,5,1,5928806,1214,51057,466,2838,294,73,Ransomware
2019-05-12 13:20:26,192.168.1.211,6533,83.18,19.48,187,12.24,79.44,110,2885,677,607,15,318,0.6185,23,8.0,6605048,527473,57,74,15,24,10,5,2,7836161,2069,46495,735,2496,164,32,Ransomware
2019-05-12 10:01:26,192.168.1.24,7529,18.05,0.33,142,5.95,45.33,5,2214,121,18,0,0,0.0191,5,5.326,32015,89747,1,6,0,0,0,0,0,453301,643,10955,6,186,29,1,Benign
2019-05-12 09:56:16,192.168.1.15,8542,16.48,0.28,64,0.71,42.26,40,1071,16,0,1,0,0.0206,2,4.566,41834,248943,3,7,3,0,0,0,0,566011,938,14108,0,273,66,4,Benign
2019-05-12 08:22:02,192.168.1.151,8912,12.98,4.33,101,0.6,26.92,59,1779,63,40,2,1,0.0031,1,3.189,36418,119112,12,2,0,0,0,0,0,535880,808,13366,10,246,73,23,Benign
2019-05-12 13:41:15,192.168.1.114,9863,77.16,26.63,202,11.91,70.88,391,3968,597,547,19,210,0.8178,39,7.994,6718744,804013,41,100,22,21,5,1,3,11646954,1998,60455,522,1604,397,49,Ransomware
2019-05-12 09:17:26,192.168.1.8,8490,14.47,3.34,87,2.82,18.24,31,1560,150,38,1,0,0.0277,1,4.389,100580,199097,2,7,0,2,0,0,0,695552,874,10069,9,64,52,14,Benign
2019-05-12 14:45:57,192.168.1.78,9875,60.0,12.14,147,7.12,82.67,326,3580,419,416,9,163,0.8354,20,7.663,6751759,531126,84,58,23,17,12,8,1,5456244,2837,36656,713,2316,275,90,Ransomware
2019-05-12 11:44:21,192.168.1.10,7031,14.69,3.66,135,4.23,32.15,84,2034,146,48,0,0,0.0,7,5.857,57308,129947,22,3,1,3,0,0,0,42147,530,12621,1,207,5,2,Benign
2019-05-12 08:20:32,192.168.1.72,7437,11.2,3.88,136,2.58,48.01,61,1549,65,1,0,0,0.0582,4,5.503,62191,80259,19,0,0,0,0,0,0,951016,739,18307,6,289,77,1,Benign
2019-05-12 12:59:06,192.168.1.206,3958,82.02,18.47,208,15.13,50.0,283,2923,555,472,36,193,0.8475,23,7.001,5617069,414735,69,26,11,37,3,5,1,8019534,1395,44488,528,1317,391,85,Ransomware
2019-05-12 10:26:30,192.168.1.5,2300,27.9,1.67,77,2.61,53.62,65,2646,45,5,0,0,0.0311,1,4.486,93065,220486,27,3,2,4,0,0,0,331320,1251,24550,15,51,44,21,Benign
2019-05-12 14:45:26,192.168.1.152,9396,90.31,15.07,153,19.76,83.83,431,2104,446,463,21,224,0.9032,14,8.0,3808472,50000,62,38,20,12,2,1,2,8284541,3145,34926,353,1226,331,76,Ransomware
2019-05-12 11:54:11,192.168.1.162,4197,14.07,5.21,124,0.79,36.47,75,699,11,0,0,0,0.0399,2,5.125,15172,200581,8,3,2,4,0,0,0,663255,983,14572,0,172,68,8,Benign
2019-05-12 09:16:57,192.168.1.212,9859,9.4,0.0,98,3.57,14.06,85,1231,119,5,0,0,0.0038,8,5.925,57879,201884,16,0,2,3,0,0,0,305033,689,13872,14,84,53,9,Benign
2019-05-12 12:00:02,192.168.1.191,3523,1.0,0.0,55,2.13,46.99,53,1947,58,24,2,0,0.0,5,5.748,52891,49534,26,6,6,0,1,0,0,790753,830,20502,2,24,10,16,Benign
2019-05-12 08:22:21,192.168.1.26,3103,11.48,3.46,149,4.68,34.38,79,825,165,40,1,0,0.0141,1,5.412,50128,94335,4,0,1,0,1,0,0,385904,1030,16634,1,198,102,13,Benign
2019-05-12 08:55:46,192.168.1.98,3406,23.73,3.68,141,2.4,25.53,95,1726,69,9,1,0,0.0,5,5.389,47748,49053,14,8,4,2,0,0,0,653273,563,3000,5,122,19,3,Benign
2019-05-12 14:12:55,192.168.1.62,2208,85.78,16.53,206,14.75,54.89,584,4074,732,346,5,276,0.7397,13,7.428,2457333,573630,116,41,37,27,2,2,1,5182353,2112,42994,603,504,100,77,Ransomware
2019-05-12 10:39:10,192.168.1.48,9192,28.86,1.96,130,1.89,34.69,16,1712,30,31,0,0,0.0119,7,3.62,100,217984,31,3,0,3,1,0,0,247864,585,13729,11,284,73,0,Benign
2019-05-12 12:08:47,192.168.1.226,2273,7.32,1.86,169,3.08,45.12,83,2041,53,0,0,0,0.0455,5,6.074,44928,318230,8,10,0,3,0,0,0,366236,960,18678,2,267,58,0,Benign
2019-05-12 09:36:00,192.168.1.97,3492,9.89,3.17,93,1.31,34.13,35,1730,77,45,1,0,0.0,5,3.609,67673,269816,9,6,3,0,0,0,0,343913,499,8230,8,76,57,3,Benign
2019-05-12 14:41:26,192.168.1.157,2646,95.85,7.68,100,7.4,65.97,318,3669,263,511,11,264,0.8715,10,8.0,3012932,717013,114,53,16,44,2,1,1,6933477,1846,33942,383,1360,289,67,Ransomware
2019-05-12 12:47:57,192.168.1.195,7570,97.69,12.43,194,15.67,92.51,351,3098,321,359,19,172,0.8239,29,7.531,5181893,350055,66,31,19,10,4,4,1,6798144,1442,55134,504,1966,354,89,Ransomware
2019-05-12 13:53:25,192.168.1.125,8533,100.0,19.08,162,11.94,74.84,339,3960,336,506,14,185,0.7973,14,7.612,4221848,440825,117,50,28,39,12,6,2,7181257,2251,46016,465,1334,328,64,Ransomware
2019-05-12 14:19:06,192.168.1.34,9501,77.84,9.1,247,11.69,80.03,270,2275,559,582,23,225,0.8961,18,7.785,5136624,613896,57,54,28,15,12,6,2,3857787,2347,62024,432,1301,343,117,Ransomware
2019-05-12 11:01:01,192.168.1.194,8681,12.44,2.17,127,0.22,59.58,14,1933,127,35,1,0,0.0,5,4.127,75283,217751,11,3,0,2,0,0,0,413053,942,9575,1,205,31,10,Benign
2019-05-12 14:16:17,192.168.1.120,2071,97.4,24.48,187,5.96,69.44,351,3363,200,403,3,295,0.8622,27,8.0,2678218,630976,106,62,30,39,16,7,2,5686486,2531,35467,639,1527,331,47,Ransomware
2019-05-12 10:39:37,192.168.1.128,9579,10.66,3.42,120,1.97,40.2,36,1982,158,47,1,0,0.0023,1,5.056,24368,256925,22,10,3,1,1,0,0,322522,749,19705,0,170,57,21,Benign
2019-05-12 08:51:01,192.168.1.91,8448,17.24,2.64,83,1.25,26.66,87,2069,85,45,0,0,0.0186,8,6.148,16244,236268,34,9,4,3,0,0,0,560927,654,22175,0,169,88,4,Benign
2019-05-12 11:20:32,192.168.1.244,1918,4.6,0.0,181,0.84,49.5,46,1891,125,46,0,0,0.0227,7,4.322,96338,95071,16,4,6,4,0,0,0,321818,695,12467,2,122,58,28,Benign
2019-05-12 13:50:26,192.168.1.35,1016,85.38,10.68,236,10.3,82.84,361,4313,348,457,3,274,0.7561,10,7.833,4933781,62251,133,24,10,10,10,1,4,12015431,2122,47497,591,1889,242,100,Ransomware
2019-05-12 10:38:11,192.168.1.210,9603,19.49,4.34,79,0.98,45.24,62,2521,54,8,0,0,0.0442,1,4.871,86200,125032,24,5,4,2,1,0,0,666353,313,14865,0,43,79,5,Benign
2019-05-12 10:17:27,192.168.1.170,4323,35.72,2.54,88,0.0,52.32,55,1716,168,34,1,0,0.0042,8,5.838,54340,69814,17,10,2,0,0,0,0,712424,522,13414,4,45,70,14,Benign
2019-05-12 11:37:15,192.168.1.164,7974,1.0,2.24,172,2.34,33.8,57,1860,142,39,0,0,0.017,2,3.854,21506,304260,21,4,4,4,0,0,0,559192,646,9679,0,329,73,14,Benign
2019-05-12 08:21:31,192.168.1.17,3205,18.55,5.37,89,6.15,29.73,15,2471,87,42,2,0,0.0243,8,5.244,28375,161048,1,9,1,0,0,0,0,372799,590,19416,9,170,52,15,Benign
2019-05-12 09:10:37,192.168.1.37,6570,34.64,2.07,134,2.38,30.96,97,2154,102,49,1,0,0.0171,1,6.26,76276,249416,31,3,1,1,0,0,0,445406,679,21397,6,228,30,14,Benign
2019-05-12 13:54:15,192.168.1.142,9011,86.21,11.86,105,11.13,75.86,215,3887,635,619,13,103,0.8154,36,8.0,4627885,461289,73,53,10,23,8,5,1,4106264,1894,59912,222,1921,306,89,Ransomware
2019-05-12 09:42:46,192.168.1.95,3583,35.64,4.01,141,0.34,63.42,46,2514,64,35,0,0,0.0095,6,3.815,41949,197916,12,6,2,0,0,0,0,616760,869,21280,1,212,59,6,Benign
2019-05-12 09:33:56,192.168.1.12,7199,8.97,6.6,138,0.0,39.07,84,1644,180,60,1,0,0.0189,5,4.301,82444,145722,19,4,0,0,0,0,0,936538,822,9432,10,238,10,10,Benign
2019-05-12 10:43:57,192.168.1.237,2167,13.79,5.24,108,0.46,53.83,80,2079,31,36,0,0,0.0301,6,3.417,77801,32281,15,7,2,0,0,0,0,549485,648,15290,6,20,96,7,Benign
2019-05-12 08:46:30,192.168.1.130,3293,18.16,2.77,140,1.14,31.54,0,3259,19,54,2,0,0.0323,3,4.458,23766,264365,19,0,3,1,0,0,0,570201,678,14796,0,122,61,0,Benign
2019-05-12 13:25:25,192.168.1.253,8025,88.91,21.4,176,19.17,85.98,248,2206,237,150,16,134,0.7995,27,7.767,6454283,672841,111,82,31,41,4,7,5,4112612,2353,48250,292,957,220,61,Ransomware
2019-05-12 08:40:20,192.168.1.76,5832,8.95,0.98,141,0.0,32.25,62,2437,133,44,0,1,0.0376,6,5.059,46058,121550,10,5,0,3,0,0,0,424894,822,18128,9,20,52,14,Benign
2019-05-12 09:50:00,192.168.1.4,4419,15.45,2.96,139,2.38,36.07,77,2577,11,27,0,0,0.0381,4,3.933,20824,170973,18,4,5,4,1,0,0,247346,1022,8833,6,238,67,8,Benign
2019-05-12 12:43:42,192.168.1.178,3627,82.86,21.68,244,8.23,73.9,424,3381,468,527,25,226,0.8112,29,7.778,4071342,429930,75,61,31,10,10,1,3,11883949,2141,47868,463,1252,314,39,Ransomware
2019-05-12 08:00:35,192.168.1.211,5076,21.14,0.0,72,3.47,44.58,36,1508,53,40,0,0,0.0297,10,4.882,36265,18095,17,9,2,0,0,0,0,627496,778,24477,13,102,61,26,Benign
2019-05-12 12:33:16,192.168.1.50,8577,98.49,8.62,159,10.3,71.71,274,2000,531,511,9,300,0.8732,10,7.463,1636132,256866,147,59,21,18,2,6,3,16441570,1902,52245,446,906,301,65,Ransomware
2019-05-12 12:25:47,192.168.1.194,7749,88.27,11.85,106,4.53,83.44,421,3288,731,408,24,241,0.771,32,8.0,5603155,727293,136,68,36,10,6,3,1,10042555,2072,30972,356,1201,423,139,Ransomware
2019-05-12 10:00:52,192.168.1.97,2352,17.47,2.01,106,2.68,54.87,72,2259,75,6,1,0,0.046,5,5.059,7861,283023,1,5,1,1,0,0,0,855663,1047,8628,0,108,83,6,Benign
2019-05-12 13:31:40,192.168.1.129,3043,96.31,19.44,197,12.79,66.0,288,4828,962,564,9,106,0.7025,18,8.0,3286507,522719,82,29,31,40,12,2,1,12799910,1773,40965,704,2416,100,53,Ransomware
2019-05-12 10:31:12,192.168.1.169,6797,12.85,3.61,123,1.31,41.56,30,1526,53,9,0,0,0.0079,8,4.849,100,204142,24,9,2,2,0,0,0,552415,769,9824,13,235,5,11,Benign
2019-05-12 09:04:26,192.168.1.102,4764,22.78,1.48,84,1.68,53.68,67,1710,101,13,0,0,0.0,6,4.036,50600,200401,2,5,4,0,0,0,0,465378,1091,14692,5,284,58,14,Benign
2019-05-12 09:24:17,192.168.1.4,8322,16.58,0.19,120,3.28,33.03,72,1868,178,55,0,0,0.0184,5,6.5,32534,191942,23,3,2,4,0,0,0,851277,821,10539,0,234,32,14,Benign
2019-05-12 11:54:51,192.168.1.119,8298,18.15,0.5,134,2.18,47.91,65,2851,91,16,0,1,0.0,5,4.989,46656,133914,22,0,4,2,0,0,0,373075,1009,19335,9,260,8,12,Benign
2019-05-12 12:32:55,192.168.1.133,1981,76.92,13.13,214,11.98,83.98,532,2000,371,544,14,217,0.7975,20,8.0,4908607,199818,119,57,23,39,12,4,7,9662204,1059,39349,449,1818,333,40,Ransomware
2019-05-12 10:45:57,192.168.1.213,8629,21.03,4.37,119,3.17,30.95,88,1765,146,15,2,0,0.0094,7,3.244,78429,91033,9,6,5,2,0,0,0,505802,1023,17148,2,20,15,11,Benign
2019-05-12 09:46:25,192.168.1.109,8439,18.15,1.07,117,2.59,42.1,39,1568,162,52,0,1,0.0255,5,4.467,57254,94948,14,4,4,0,0,0,0,734632,639,16554,0,151,42,0,Benign
2019-05-12 10:28:37,192.168.1.124,6901,21.08,1.04,198,3.21,44.38,68,1615,5,52,1,0,0.0425,5,4.743,74823,157118,14,9,0,1,0,0,0,907137,795,8207,6,169,73,0,Benign
2019-05-12 12:18:46,192.168.1.72,3414,77.69,10.93,218,11.29,73.25,320,4049,379,410,20,232,0.9786,10,7.768,5904516,584398,115,49,29,55,10,5,1,11199823,1547,40629,512,1906,402,102,Ransomware
2019-05-12 08:37:10,192.168.1.238,1889,17.93,2.78,97,0.8,35.5,41,2456,172,6,0,0,0.0381,4,3.18,103536,148003,20,3,3,0,0,0,0,445665,1137,14334,9,289,61,6,Benign
2019-05-12 09:13:20,192.168.1.73,2245,35.22,3.6,125,2.07,48.68,28,1347,98,55,0,0,0.0013,2,4.451,39114,252807,17,8,3,3,0,0,0,536211,609,26890,4,363,23,3,Benign
2019-05-12 14:11:37,192.168.1.242,4594,75.23,19.82,168,13.04,83.0,256,5078,405,407,16,280,0.8407,36,7.341,9141299,437313,133,41,21,39,3,7,3,9930077,1875,33200,561,682,179,74,Ransomware
2019-05-12 09:05:05,192.168.1.18,1852,4.32,2.35,120,3.61,28.63,47,1794,47,29,0,0,0.053,1,3.952,754,112495,11,0,3,0,0,0,0,643069,391,5603,0,226,47,8,Benign
2019-05-12 10:25:46,192.168.1.35,9904,23.01,3.2,161,1.76,52.27,51,2238,76,18,1,0,0.025,2,3.591,76514,202374,3,6,7,4,0,0,0,745345,638,14949,4,378,107,10,Benign
2019-05-12 12:42:20,192.168.1.182,4857,92.52,10.44,186,20.18,77.59,306,3665,507,420,15,212,0.832,25,7.129,1340798,473758,60,56,24,20,11,5,3,8296119,1317,36833,409,1700,334,103,Ransomware
2019-05-12 14:46:47,192.168.1.218,1245,75.89,16.99,145,13.99,85.27,242,4117,453,576,12,75,0.7419,30,7.799,8268607,600761,83,24,15,36,2,6,1,9180948,2898,37736,860,2253,108,89,Ransomware
2019-05-12 09:13:36,192.168.1.161,6142,23.35,1.22,114,2.67,47.04,82,1331,110,6,0,0,0.0121,6,4.313,41556,232587,22,4,5,0,0,0,0,626648,628,5562,1,207,5,5,Benign
2019-05-12 12:05:22,192.168.1.81,7750,17.59,3.99,90,5.03,44.5,96,2465,213,22,1,0,0.0035,7,4.452,66644,114375,17,6,1,3,0,0,0,594123,1160,13881,5,324,70,0,Benign
2019-05-12 09:30:55,192.168.1.189,9841,14.7,5.84,170,0.29,46.84,73,1759,99,40,1,0,0.0546,2,3.256,49714,218898,8,5,2,5,0,0,0,771607,607,20639,0,206,93,37,Benign
2019-05-12 14:38:37,192.168.1.192,3700,76.66,16.76,207,10.65,69.07,198,6000,272,281,15,225,0.9011,18,8.0,4957982,436317,88,52,43,27,2,2,4,9002108,1971,41621,587,1407,261,96,Ransomware
2019-05-12 08:44:16,192.168.1.139,8383,1.71,6.72,133,3.85,38.31,81,1897,72,46,0,1,0.0,2,3.57,66887,110452,11,5,0,1,0,0,0,813902,695,15912,12,24,74,11,Benign
2019-05-12 13:35:10,192.168.1.46,7937,73.77,12.19,201,9.13,83.84,208,3706,508,388,3,211,0.7227,30,7.503,6655285,722618,105,67,30,16,2,1,1,8092037,2247,41098,467,737,297,73,Ransomware
2019-05-12 14:08:25,192.168.1.234,9407,82.97,21.04,212,19.11,63.53,263,4119,702,415,12,259,0.6532,33,8.0,2039648,452963,59,59,21,10,2,4,1,8194983,2144,23688,690,1369,325,30,Ransomware
2019-05-12 13:41:32,192.168.1.98,5544,79.23,12.91,195,13.01,86.46,415,3443,667,344,15,50,0.8738,11,7.444,8285975,902049,47,57,29,39,10,6,1,7443086,1676,47669,501,1714,114,102,Ransomware
2019-05-12 10:23:55,192.168.1.105,3799,21.46,2.02,71,0.0,49.68,38,2248,89,27,2,0,0.0444,1,4.53,31486,274099,9,0,2,3,0,0,0,835201,883,17152,7,265,51,12,Benign
2019-05-12 08:50:52,192.168.1.175,7358,20.23,3.07,140,2.19,47.62,28,1698,23,0,0,0,0.015,9,4.75,29658,88391,33,2,3,0,0,0,0,519937,784,15211,0,220,33,11,Benign
2019-05-12 08:47:32,192.168.1.76,5269,15.15,2.41,116,1.44,32.16,0,1732,102,53,0,0,0.0,3,6.121,20379,177538,13,0,2,0,0,0,0,174048,850,15574,0,148,17,6,Benign
2019-05-12 11:42:36,192.168.1.97,4693,19.66,3.09,167,2.01,36.9,79,1994,33,12,0,0,0.0489,7,6.5,78055,184050,11,12,3,5,0,0,0,199912,589,4243,2,439,66,11,Benign
2019-05-12 13:09:52,192.168.1.79,2281,88.4,14.54,142,13.88,59.87,276,4383,714,360,20,144,0.7862,18,7.538,3769062,185853,93,30,31,22,4,8,1,4831278,3004,42021,573,1229,129,84,Ransomware
2019-05-12 08:28:35,192.168.1.247,7025,10.94,5.46,115,2.67,54.22,95,2652,94,35,2,0,0.0327,6,2.799,100,226985,7,2,3,1,0,0,0,785672,1011,5637,5,219,51,4,Benign
2019-05-12 12:10:01,192.168.1.93,5942,82.07,7.22,179,16.8,75.38,319,3912,454,573,9,145,0.8863,10,8.0,3137757,366970,49,54,22,18,2,5,3,11352597,1927,37955,626,1918,273,71,Ransomware
2019-05-12 12:21:36,192.168.1.28,9955,68.58,12.85,145,7.13,61.13,365,3531,559,405,10,189,0.7484,50,7.876,3983061,642928,85,18,39,33,13,1,1,5043112,2270,31144,603,2503,328,59,Ransomware
2019-05-12 08:36:11,192.168.1.73,2702,27.02,7.54,124,4.31,35.68,14,1804,6,37,1,0,0.0244,5,2.966,100,196297,10,6,6,2,0,0,0,582530,723,16451,3,167,14,10,Benign
2019-05-12 10:38:35,192.168.1.247,1612,17.96,2.25,84,2.82,35.4,49,2123,6,0,1,0,0.0141,4,5.117,23272,142734,11,7,4,1,0,0,0,519266,904,26650,6,140,38,8,Benign
2019-05-12 13:17:02,192.168.1.227,4149,86.75,13.98,222,4.58,77.54,193,4522,285,250,8,119,0.9084,18,7.233,2139410,839891,111,57,24,59,5,4,2,3030907,2001,20000,331,2549,346,53,Ransomware
2019-05-12 14:38:02,192.168.1.109,7041,79.29,9.07,138,13.28,57.55,143,4190,418,489,20,276,0.9823,41,7.219,6228718,281639,128,19,22,23,4,7,3,8784969,1510,36469,529,1745,335,30,Ransomware
2019-05-12 10:52:25,192.168.1.226,3444,22.41,3.58,109,2.61,34.0,6,1560,78,2,2,0,0.0415,4,5.058,107413,38252,24,4,0,1,0,0,0,937086,786,8653,0,231,46,7,Benign
2019-05-12 10:08:05,192.168.1.179,1312,10.74,2.39,56,0.24,54.32,78,1653,151,26,0,0,0.0509,6,5.222,56211,120498,14,4,1,2,0,0,0,875508,741,11377,6,176,60,13,Benign
2019-05-12 11:07:42,192.168.1.176,9687,3.39,2.07,63,0.71,32.47,68,2002,167,61,0,0,0.0303,7,3.474,51927,66665,17,1,1,1,1,0,0,599820,570,13483,2,135,18,19,Benign
2019-05-12 11:15:32,192.168.1.191,7397,11.17,2.45,108,1.59,36.79,31,1382,59,26,1,1,0.0125,3,3.41,60614,199763,13,2,0,0,0,0,0,747633,821,29667,3,284,112,0,Benign
2019-05-12 10:06:25,192.168.1.109,8913,20.05,3.69,112,3.91,39.02,66,1522,101,22,1,0,0.0175,8,5.609,51903,118589,26,4,1,0,0,0,0,108228,453,17036,4,390,42,9,Benign
2019-05-12 09:20:25,192.168.1.238,4863,26.52,3.73,136,2.75,37.5,86,2383,141,22,0,0,0.0287,9,4.673,48286,235327,16,5,3,2,0,0,0,616232,853,12217,5,20,52,1,Benign
2019-05-12 14:07:10,192.168.1.54,3064,98.19,17.41,202,10.36,93.82,201,4310,573,508,17,233,0.7229,44,7.794,5733053,673644,52,48,22,55,2,1,2,10050140,2457,28285,420,1041,158,120,Ransomware
2019-05-12 08:44:01,192.168.1.29,4170,17.08,0.0,120,2.26,54.02,23,1151,173,26,2,0,0.0308,7,3.843,77861,158495,20,4,4,4,1,0,0,616464,658,9244,7,217,79,9,Benign
2019-05-12 08:14:42,192.168.1.90,1190,15.1,0.07,115,3.89,21.15,53,3055,161,63,1,0,0.0,6,2.0,56631,189715,10,0,1,2,0,0,0,158491,852,17876,9,249,26,3,Benign
2019-05-12 12:50:12,192.168.1.134,7853,100.0,7.82,230,15.21,64.48,395,2565,381,299,20,180,0.8459,29,7.941,7553911,458093,70,57,10,21,8,10,2,12115196,2539,28692,532,1478,182,106,Ransomware
2019-05-12 11:31:55,192.168.1.252,4731,12.53,2.6,119,3.37,47.54,47,2214,25,37,0,0,0.0303,2,5.024,14157,125004,3,0,4,1,0,0,0,563690,782,9576,5,318,80,5,Benign
2019-05-12 14:51:16,192.168.1.195,4348,84.78,8.77,130,6.44,87.63,340,3412,627,438,17,83,0.8387,20,7.571,2065203,464716,84,30,28,28,11,6,3,8154724,1693,35099,232,2215,259,42,Ransomware
2019-05-12 08:47:42,192.168.1.249,9842,17.62,3.64,184,1.27,48.83,59,1581,36,27,1,0,0.0164,3,4.882,9234,166221,20,3,2,3,0,0,0,697084,1078,23030,0,342,33,5,Benign
2019-05-12 11:11:37,192.168.1.123,4018,2.98,3.56,150,1.33,73.94,96,2469,166,22,1,0,0.0288,1,3.825,43000,204248,12,3,1,1,0,0,0,245727,1096,9069,10,259,40,27,Benign
2019-05-12 12:52:20,192.168.1.64,6453,92.19,19.32,210,10.87,74.92,427,3921,569,703,6,114,0.8068,29,8.0,6700734,475449,41,40,36,23,12,8,5,7200049,1487,20000,468,2516,497,44,Ransomware
2019-05-12 11:24:56,192.168.1.25,3703,18.78,2.59,167,1.43,37.32,64,1566,69,32,2,0,0.0572,2,5.682,82025,126918,19,6,4,4,0,0,0,535867,707,16800,10,231,35,13,Benign
2019-05-12 13:00:46,192.168.1.66,5412,91.99,10.47,154,12.12,95.14,251,2867,642,366,25,266,0.9392,21,7.613,844162,485344,96,68,20,39,10,3,1,8580426,1594,38239,341,1111,345,98,Ransomware
2019-05-12 14:19:32,192.168.1.225,9609,95.62,13.45,178,5.26,69.83,303,4175,628,534,7,276,0.9441,31,8.0,7162851,122323,106,22,21,17,9,2,4,3443950,2309,25393,403,1471,173,133,Ransomware
2019-05-12 11:04:01,192.168.1.43,7058,12.5,0.95,87,2.73,35.02,22,960,82,17,2,0,0.0185,1,3.805,47614,4808,26,0,0,0,0,0,0,200214,401,9435,0,252,5,15,Benign
2019-05-12 14:33:20,192.168.1.22,7855,83.59,16.73,207,12.85,73.25,370,3589,704,523,23,113,0.7353,21,7.889,3465201,686164,143,40,58,24,8,4,3,5030735,1176,46070,486,921,387,99,Ransomware
2019-05-12 11:49:36,192.168.1.42,3873,11.39,0.92,158,3.85,52.53,0,2283,71,0,1,0,0.0366,5,4.976,107627,150786,34,4,4,0,0,0,0,361840,663,12317,4,70,72,1,Benign
2019-05-12 08:31:57,192.168.1.51,7814,10.79,5.05,116,0.49,40.67,16,1564,163,0,1,0,0.0,1,4.586,26667,307268,9,1,1,0,1,0,0,663251,837,21748,0,87,34,1,Benign
2019-05-12 09:11:00,192.168.1.135,5098,9.9,5.59,120,3.03,35.61,16,1397,95,8,0,1,0.03,1,4.957,2573,199619,11,2,6,2,0,0,0,690322,689,20252,0,446,26,7,Benign
2019-05-12 10:36:40,192.168.1.203,7147,22.72,4.99,80,0.72,31.14,21,2000,197,36,0,0,0.0036,9,5.001,22853,143341,18,7,0,2,0,0,0,416361,520,13429,0,410,96,6,Benign
2019-05-12 08:30:52,192.168.1.243,1833,15.2,2.85,112,0.0,48.54,9,1372,209,34,0,0,0.0136,9,4.787,65116,192270,4,5,0,4,0,0,0,602605,820,26513,2,309,58,0,Benign
2019-05-12 11:18:10,192.168.1.23,3893,11.69,4.22,144,2.88,48.21,75,2776,125,24,2,1,0.0,6,4.574,51665,1000,19,2,1,2,0,0,0,377212,853,14062,4,48,45,23,Benign
